-9.2728
-10.757
-11.603
-11.663
-11.484
-10.811
-9.4234
-9.272
-10.948
-11.476
-11.67
-11.462
-10.947
-9.4105
-10.811
-11.475
-11.676
-11.615
-9.403
-10.955
-11.607
-11.977
-9.2735
-10.763
-11.622
-9.2712
-10.956
-9.42
