1.290000000000000000e+02
1.810000000000000000e+02
2.090000000000000000e+02
1.940000000000000000e+02
2.050000000000000000e+02
1.820000000000000000e+02
1.300000000000000000e+02
1.210000000000000000e+02
1.770000000000000000e+02
1.760000000000000000e+02
1.990000000000000000e+02
1.920000000000000000e+02
1.660000000000000000e+02
1.350000000000000000e+02
1.610000000000000000e+02
2.000000000000000000e+02
2.030000000000000000e+02
1.920000000000000000e+02
1.190000000000000000e+02
1.860000000000000000e+02
2.040000000000000000e+02
2.060000000000000000e+02
1.200000000000000000e+02
1.640000000000000000e+02
1.790000000000000000e+02
1.350000000000000000e+02
1.750000000000000000e+02
1.270000000000000000e+02
